X,Y,objectid,crn,arrival_tm,automobile_count,belted_death_count,belted_susp_serious_inj_count,bicycle_count,bicycle_death_count,bicycle_susp_serious_inj_count,bus_count,chldpas_death_count,chldpas_susp_serious_inj_count,collision_type,comm_veh_count,cons_zone_spd_lim,county,crash_month,crash_year,day_of_week,dec_latitude,dec_longitude,dispatch_tm,district,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,est_hrs_closed,fatal_count,heavy_truck_count,horse_buggy_count,hour_of_day,illumination,injury_count,intersection_related_x,intersect_type,lane_closed,latitude,ln_close_dir,location_type,longitude,max_severity_level,mcycle_death_count,mcycle_susp_serious_inj_count,motorcycle_count,municipality,nonmotr_count,nonmotr_death_count,nonmotr_susp_serious_inj_count,ntfy_hiwy_maint,ped_count,ped_death_count,ped_susp_serious_inj_count,person_count,police_agcy,possible_inj_count,rdwy_surf_type_cd,relation_to_road,roadway_cleared,road_condition,sch_bus_ind,sch_zone_ind,secondary_crash,small_truck_count,spec_juris_cd,susp_minor_inj_count,susp_serious_inj_count,suv_count,tcd_func_cd,tcd_type,tfc_detour_ind,time_of_day,total_units,tot_inj_count,unbelted_occ_count,unb_death_count,unb_susp_serious_inj_count,unk_inj_deg_count,unk_inj_per_count,urban_rural,van_count,vehicle_count,weather1,weather2,workers_pres,work_zone_ind,work_zone_loc,work_zone_type,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,wz_workers_inj_killed,aggressive_driving,alcohol_related,angle_crash,atv,atv_route,backup_congestion,backup_nonrecurring,backup_prior,bicycle,cell_phone,child_passenger,comm_vehicle,core_network,cross_median,curved_road,curve_dvr_error,deer_related,distracted,drinking_driver,driver_16yr,driver_17yr,driver_18yr,driver_19yr,driver_20yr,driver_50_64yr,driver_65_74yr,driver_75plus,drugged_driver,drug_related,fatal,fatal_or_susp_serious_inj,fatigue_asleep,federal_aid_route,fire_in_vehicle,hazardous_truck,hit_barrier,hit_bridge,hit_deer,hit_embankment,hit_fixed_object,hit_gdrail,hit_gdrail_end,hit_parked_vehicle,hit_pole,hit_roadway_equipment,hit_run,hit_temp_construction_barrier,hit_traffic_island,hit_tree_shrub,hit_utility_pole,horse_buggy,ho_oppdir_sdswp,hvy_truck_related,icy_road,illegal_drug_related,illumination_dark,impaired_driver,impaired_nonmotorist,injury,injury_or_fatal,intersection,intersection_related_y,interstate,lane_departure,left_turn,limit_65mph,limit_70mph,local_road,local_road_only,marijuana_drugged_driver,marijuana_related,mature_driver,mc_drinking_driver,motorcycle,multiple_vehicle,nhtsa_agg_driving,non_intersection,no_clearance,opioid_related,other_freeway_expressway,overturned,pedestrian,phantom_vehicle,possible_injury,property_damage_only,psp_reported,ramp,ramp_segment,ramp_terminal,rear_end,roundabout,running_red_lt,running_stop_sign,rural,school_bus,school_bus_related,school_bus_unit,school_zone,shldr_related,signalized_int,single_vehicle,snowmobile,snow_slush_road,speeding,speeding_related,speed_change_lane,state_road,stop_controlled_int,sudden_deer,suspected_minor_injury,suspected_serious_injury,sv_run_off_rd,tailgating,train,train_trolley,trolley,turnpike,unbelted,underage_drnk_drv,unlicensed,unsignalized_int,urban,vehicle_failure,vehicle_towed,vulnerable_road_user,vulnerable_road_user_fatal,wet_road,work_zone,young_driver
-8352361.923,4880130.465,13768,2021036782,918,1,0,0,0,0,0,0,0,0,1,0,,67,4,2021,5,40.097558,-75.030542,845,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,N,0,,40 05:51.209,,0,75 01:49.951,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,,1,N,N,N,1,,0,0,0,,0,,,2,1,2,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8363152.013,4873243.539,13769,2021072759,1350,2,0,0,0,0,0,0,0,0,2,0,,67,8,2021,1,40.050217,-75.127471,1342,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,1,,40 03:00.781,2,0,75 07:38.895,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1400,9,N,N,N,0,,1,0,0,,2,Y,,2,1,0,0,0,0,0,2,0,2,,4,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-8359820.331,4869799.471,13770,2021070441,1655,1,0,0,0,0,0,0,0,0,4,0,,67,7,2021,1,40.02653,-75.097542,1650,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,,1,,40 01:35.508,,0,75 05:51.151,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,2,,,2,0,0,0,0,0,1,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8374989.731,4876938.005,13771,2021073654,2351,0,0,0,0,0,0,0,0,0,7,0,,67,8,2021,5,40.075617,-75.233811,2341,6,0,0,0,0,0,0,0,0,,0,0,0,,,2,N,0,,40 04:32.220,,0,75 14:01.720,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,4,,1,N,N,N,0,,0,0,1,,0,,,1,2,0,0,0,2,0,2,0,1,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8366214.413,4864818.615,13772,2021036337,1248,2,0,0,0,0,0,0,0,0,5,0,,67,4,2021,5,39.992259,-75.154981,1244,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,39 59:32.134,,0,75 09:17.931,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,6,,1,N,N,N,0,,0,0,2,,0,,,4,0,1,0,0,0,0,2,0,4,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8361094.939,4866971.19,13773,2021070505,847,2,0,0,0,0,0,0,0,0,4,0,,67,7,2021,1,40.007072,-75.108992,843,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 00:25.460,,0,75 06:32.370,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,0,,0,,,2,0,0,0,0,0,0,2,0,2,,98,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8366914.167,4869477.328,13774,2021064413,1550,2,0,0,0,0,0,0,0,0,4,0,,67,7,2021,7,40.024314,-75.161267,1546,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,,1,,40 01:27.530,,0,75 09:40.561,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,9,N,N,N,0,,1,0,0,,3,,,3,1,0,0,0,0,1,2,0,3,,7,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
-8365933.22,4866403.393,13775,2021071453,1315,1,0,0,0,0,0,0,0,0,4,0,,67,7,2021,6,40.003165,-75.152455,1311,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,,5,,40 00:11.393,,0,75 09:08.837,8,0,0,1,67301,0,0,0,N,0,0,0,2,67505,0,,1,,1,N,N,N,0,,0,0,0,,0,,,2,1,1,0,0,1,0,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-8366595.682,4871861.231,13776,2021072760,1416,2,0,0,0,0,0,0,0,0,4,0,,67,8,2021,3,40.040711,-75.158406,1415,6,0,0,0,1,0,0,0,0,,0,0,0,,,2,,2,,40 02:26.559,,0,75 09:30.261,4,0,0,0,67301,0,0,0,N,0,0,0,5,67301,2,,1,,1,N,N,N,0,,0,0,1,,3,,,3,2,0,0,0,0,0,2,0,3,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
-8369329.467,4862584.14,13777,2021073842,2341,1,0,0,0,0,0,0,0,0,5,0,,67,8,2021,7,39.976879,-75.182964,2341,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 58:36.763,1,0,75 10:58.670,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,6,2341,9,N,N,N,0,,1,0,3,,2,N,,5,1,1,0,0,0,0,2,1,5,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-8352631.205,4876432.48,13778,2021035526,1541,0,0,0,0,0,0,0,0,0,8,0,,67,4,2021,4,40.072142,-75.032961,1531,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,40 04:19.712,4,0,75 01:58.660,8,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,1627,1,N,N,N,0,,0,0,1,,2,Y,,2,1,0,0,0,1,1,2,0,1,,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8347196.585,4873913.968,13779,2021070388,2158,1,0,0,0,0,0,0,0,0,6,0,,67,7,2021,3,40.054827,-74.984141,2150,6,0,0,0,0,0,1,0,0,,0,0,0,,,0,N,0,,40 03:17.377,6,1,74 59:02.909,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,2326,1,N,N,N,0,,0,0,1,,0,N,,2,0,0,0,0,0,1,2,0,2,,3,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8368623.256,4859268.367,13780,2021073171,1155,0,0,0,0,0,0,0,0,0,8,0,,67,7,2021,2,39.95405,-75.17662,1150,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 57:14.579,,0,75 10:35.833,8,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,2,,,2,1,0,0,0,1,0,2,0,1,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8372586.899,4862055.087,13781,2021115033,20,2,0,0,0,0,0,0,0,0,1,0,,67,11,2021,4,39.973237,-75.212226,18,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,5,,39 58:23.653,,0,75 12:44.012,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,0,,2,,,2,1,0,0,0,1,0,2,0,2,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8351686.547,4879649.515,13782,2021114114,2340,2,0,0,0,0,0,0,0,0,1,0,,67,11,2021,1,40.094253,-75.024475,2335,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 05:39.310,,0,75 01:28.110,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,,1,N,N,N,0,,0,0,0,,0,,,2,0,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8367809.621,4858676.324,13783,2021070560,115,0,0,0,0,0,0,0,0,0,7,0,,67,7,2021,4,39.949973,-75.169311,109,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,39 56:59.904,,0,75 10:09.520,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,,1,N,N,N,0,,0,0,1,,0,,,1,0,0,0,0,0,0,2,0,1,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8372599.478,4862122.488,13784,2021105348,,1,0,1,0,0,0,0,0,0,7,0,,67,5,2021,7,39.973701,-75.212339,,6,0,0,0,0,0,0,0,0,,0,0,0,,,2,N,0,,39 58:25.323,,0,75 12:44.422,2,0,0,0,67301,0,0,0,N,0,0,0,2,0,0,,4,,1,N,N,N,0,,0,1,0,,0,,,2,2,0,0,0,1,0,2,0,1,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8354635.735,4873958.035,13785,2021072336,1010,0,0,0,0,0,0,0,0,0,4,0,,67,8,2021,1,40.05513,-75.050968,1006,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,1,,40 03:18.469,,0,75 03:03.484,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,2,,3,,,3,1,1,0,0,0,0,2,0,3,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-8367104.635,4874647.273,13786,2021070415,1826,0,0,0,0,0,0,0,0,0,2,0,,67,7,2021,1,40.059869,-75.162978,1825,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,40 03:35.528,5,0,75 09:46.720,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1901,1,N,N,N,0,,1,0,1,,0,Y,,2,1,1,0,0,0,0,2,1,2,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
-8353706.44,4873857.394,13787,2021113273,315,3,0,0,0,0,0,0,0,0,5,0,,67,11,2021,5,40.054438,-75.04262,309,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 03:15.977,,0,75 02:33.432,8,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,6,,1,N,N,N,0,,0,0,0,,0,,,3,1,0,0,0,1,0,2,0,3,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8355242.204,4872573.446,13788,2021071149,1951,1,0,0,0,0,0,0,0,0,4,0,,67,7,2021,6,40.045609,-75.056416,1949,6,0,0,0,1,0,0,0,0,,0,0,0,,,1,,2,,40 02:44.193,4,7,75 03:23.098,4,0,0,0,67301,0,0,0,N,0,0,0,3,67301,1,,1,2020,1,N,N,N,1,,0,0,0,,2,N,,2,1,0,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-8374782.342,4859454.395,13789,2021073075,1059,2,0,0,0,0,0,0,0,0,4,0,,67,8,2021,5,39.955331,-75.231948,1059,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 57:19.191,,0,75 13:55.012,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,2,,,2,1,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
